id_reservation,price,nbr_reservations,nbr_visitors,marketing_spend,market_count,reservation_status,event_title,event_type,event_date,category_name,city,country,rating,comment,trend_score,growth_rate_pct,capacity_min,capacity_max,venue_type,entertainer_name,entertainer_category,nationality,followers_instagram,followers_tiktok,entertainer_price
2412,3064.0,126,4896,13000.0,16,cancelled,Success concern.,Wedding,2024-12-11,Wedding,Ben Arous,Tunisie,1,NaN,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
6337,4868.0,202,1983,23000.0,2,cancelled,Ahead hope young.,Corporate Event,2025-08-26,Birthday,Ben Arous,Tunisie,2,Second often program born.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
6041,9597.0,298,962,22000.0,16,pending,Look when.,Corporate Event,2023-01-26,Wedding,Ben Arous,Tunisie,3,Fight anyone high key image agent which.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11795,11556.0,203,1417,13000.0,15,pending,Court night.,Corporate Event,2023-12-09,Corporate,Ben Arous,Tunisie,3,Total think article tell really theory wall.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
776,12428.0,176,3661,13000.0,2,cancelled,Shake church do.,Corporate Event,2025-05-03,Birthday,Ben Arous,Tunisie,5,Listen finish story ahead.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
12685,7748.0,252,1608,19000.0,16,pending,City which her.,Corporate Event,2022-11-15,Wedding,Ben Arous,Tunisie,1,Property name call close analysis government notice sing.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
986,998.0,42,3577,12000.0,4,confirmed,Fill cut former for.,Wedding,2022-03-08,Wedding,Ben Arous,Tunisie,4,Practice work decade recent why.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9145,6271.0,249,22215,26000.0,4,cancelled,Step recently.,Birthday,2022-04-08,Wedding,Ben Arous,Tunisie,2,Number security song human environment high hotel.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
519,12032.0,203,1258,21000.0,16,pending,Pay the.,Birthday,2022-08-04,Wedding,Ben Arous,Tunisie,1,Area material war American return.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
10021,6328.0,126,4896,21000.0,16,confirmed,Kitchen enter.,Corporate Event,2022-11-05,Wedding,Ben Arous,Tunisie,3,Hot radio wish money range.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
2455,2903.0,252,1608,15000.0,4,confirmed,On professional.,Wedding,2025-02-24,Wedding,Ben Arous,Tunisie,1,Continue without officer effort child professional can.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5969,9201.0,229,3480,23000.0,4,pending,Add develop drug.,Corporate Event,2023-12-11,Wedding,Ben Arous,Tunisie,2,Grow indicate tell responsibility heavy north generation.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5350,8734.0,249,22215,12000.0,4,cancelled,Color.,Birthday,2023-01-10,Wedding,Ben Arous,Tunisie,5,Two onto trouble oil too.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9547,9843.0,42,3577,17000.0,15,confirmed,Local floor.,Birthday,2023-02-27,Corporate,Ben Arous,Tunisie,3,Require education themselves base audience.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
13302,5255.0,176,3661,19000.0,2,confirmed,Interview fly material power.,Corporate Event,2025-01-10,Birthday,Ben Arous,Tunisie,2,Smile political old time that up.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
17749,2418.0,298,962,15000.0,16,cancelled,Couple right work.,Birthday,2023-05-20,Wedding,Ben Arous,Tunisie,4,Civil whom rule drive power every.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1151,14346.0,203,1417,23000.0,16,confirmed,Partner with.,Wedding,2022-08-28,Wedding,Ben Arous,Tunisie,3,Local young decision task decision sea.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9515,14314.0,298,962,24000.0,16,cancelled,Agree.,Birthday,2024-03-24,Wedding,Ben Arous,Tunisie,4,Save worker whose that finally street whether.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
13317,8857.0,202,1983,13000.0,4,confirmed,South culture teacher.,Birthday,2025-10-07,Wedding,Ben Arous,Tunisie,3,Good make whose important perhaps bank leader thing.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9155,2091.0,298,962,15000.0,2,cancelled,Official give.,Birthday,2024-08-14,Birthday,Ben Arous,Tunisie,4,Land site agree successful.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
3931,1266.0,249,22215,23000.0,4,pending,Smile specific similar.,Birthday,2023-02-08,Wedding,Ben Arous,Tunisie,1,Situation despite including standard pay rise individual.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
15730,6935.0,202,1983,17000.0,15,pending,There notice factor.,Birthday,2023-11-18,Corporate,Ben Arous,Tunisie,1,From defense cup far candidate real.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
1665,10440.0,155,66,21000.0,16,pending,Necessary official memory.,Corporate Event,2024-02-29,Wedding,Ben Arous,Tunisie,2,Watch land worker finish note hair affect.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4742,10251.0,176,3661,20000.0,15,pending,Song summer wife way.,Birthday,2025-11-15,Corporate,Ben Arous,Tunisie,2,Whom difficult yet activity similar.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
14730,7469.0,176,3661,24000.0,16,confirmed,It stage rather.,Wedding,2023-08-09,Wedding,Ben Arous,Tunisie,3,Ahead commercial international themselves rule.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12141,8105.0,203,1258,26000.0,2,pending,Early while money yes.,Wedding,2025-12-21,Birthday,Ben Arous,Tunisie,3,Best fish involve food force stay notice.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
12672,5614.0,239,4101,17000.0,15,pending,His indeed western floor.,Birthday,2022-08-09,Corporate,Ben Arous,Tunisie,3,Small star both herself message industry science.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
5928,2191.0,239,4101,25000.0,15,confirmed,Seem six both.,Wedding,2022-04-12,Corporate,Ben Arous,Tunisie,3,Lot role sound popular six upon.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
6450,6050.0,239,4101,25000.0,16,cancelled,Five someone upon.,Wedding,2023-09-25,Wedding,Ben Arous,Tunisie,1,Avoid both election expect indeed.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3416,3430.0,202,1983,12000.0,2,pending,Theory moment dark.,Birthday,2024-03-15,Birthday,Ben Arous,Tunisie,5,Number down marriage loss present the degree.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2968,12918.0,155,66,13000.0,15,cancelled,Type finally.,Wedding,2022-10-15,Corporate,Ben Arous,Tunisie,4,Include human cut something laugh.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
10013,11066.0,155,66,19000.0,2,cancelled,About security.,Birthday,2025-01-27,Birthday,Ben Arous,Tunisie,3,Court involve set teach together entire else she.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
3437,3170.0,203,1417,26000.0,15,cancelled,Paper nor full.,Wedding,2025-01-18,Corporate,Ben Arous,Tunisie,3,Site money manage any involve yet.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
14049,9852.0,155,66,12000.0,4,confirmed,Place story.,Corporate Event,2023-02-27,Wedding,Ben Arous,Tunisie,3,Major interest wind affect behavior during.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9984,8426.0,203,1417,22000.0,16,confirmed,Tend life responsibility.,Birthday,2022-04-19,Wedding,Ben Arous,Tunisie,5,Age accept word stop value source.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11233,4990.0,42,3577,23000.0,2,confirmed,Look lawyer player.,Birthday,2023-11-19,Birthday,Ben Arous,Tunisie,1,Seat could material today raise.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2138,8657.0,298,962,23000.0,15,pending,Decade right.,Corporate Event,2023-08-25,Corporate,Ben Arous,Tunisie,5,Song process my ready suffer work.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
1467,12647.0,202,1983,19000.0,2,confirmed,If soldier four.,Birthday,2025-05-13,Birthday,Ben Arous,Tunisie,5,Scene will head project magazine better.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
7222,11774.0,155,66,15000.0,4,pending,Nice ask.,Corporate Event,2022-10-05,Wedding,Ben Arous,Tunisie,5,Wear opportunity wait between local follow.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3612,9577.0,252,1608,12000.0,2,pending,Energy visit reason.,Corporate Event,2023-05-09,Birthday,Ben Arous,Tunisie,2,Answer of red ability million.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
9824,6828.0,176,3661,22000.0,15,pending,People foreign open.,Corporate Event,2024-12-09,Corporate,Ben Arous,Tunisie,2,Study building seven.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
290,12644.0,239,4101,12000.0,2,confirmed,Control choice second.,Corporate Event,2024-08-01,Birthday,Ben Arous,Tunisie,5,East huge floor morning affect.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
16008,13393.0,239,4101,17000.0,16,confirmed,Item use go.,Corporate Event,2022-05-12,Wedding,Ben Arous,Tunisie,4,Agreement recognize effect who green.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16534,2014.0,249,22215,19000.0,15,confirmed,Work look.,Birthday,2023-03-23,Corporate,Ben Arous,Tunisie,5,Home letter data southern old alone network.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
13583,3560.0,42,3577,24000.0,2,confirmed,Century give southern.,Wedding,2025-05-06,Birthday,Ben Arous,Tunisie,1,NaN,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2996,9791.0,239,4101,19000.0,16,cancelled,Offer never.,Birthday,2022-12-05,Wedding,Ben Arous,Tunisie,4,Indicate miss identify camera because subject ready.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
2865,1824.0,126,4896,19000.0,15,confirmed,Could simply act.,Birthday,2023-02-14,Corporate,Ben Arous,Tunisie,5,Pull pay cost road unit.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
8858,440.0,229,3480,21000.0,16,confirmed,Peace recognize choice.,Wedding,2024-07-23,Wedding,Ben Arous,Tunisie,3,Politics level third.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11493,8774.0,203,1258,15000.0,16,cancelled,Century management moment.,Corporate Event,2022-06-25,Wedding,Ben Arous,Tunisie,2,Of create husband defense whole Democrat.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11095,11662.0,126,4896,24000.0,16,confirmed,Receive.,Corporate Event,2022-02-23,Wedding,Ben Arous,Tunisie,1,Dark arrive culture Republican four.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7896,4947.0,126,4896,12000.0,4,pending,In activity serious.,Wedding,2024-07-14,Wedding,Ben Arous,Tunisie,5,Not quite lawyer grow.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1645,9549.0,155,66,24000.0,15,pending,Church return sport.,Corporate Event,2022-10-03,Corporate,Ben Arous,Tunisie,1,Debate born man.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
17435,4438.0,155,66,13000.0,15,pending,Senior forget wait.,Corporate Event,2023-11-05,Corporate,Ben Arous,Tunisie,5,Throughout not least everyone put letter cold.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
8816,544.0,203,1417,20000.0,4,pending,Program step.,Birthday,2022-05-08,Wedding,Ben Arous,Tunisie,1,Chance fly choice meeting power much management.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
840,11008.0,42,3577,22000.0,2,cancelled,Prevent threat quite.,Wedding,2024-08-20,Birthday,Ben Arous,Tunisie,4,Put law baby.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
15343,5647.0,239,4101,24000.0,15,confirmed,Must see.,Birthday,2024-11-12,Corporate,Ben Arous,Tunisie,3,Physical claim red heavy similar stay.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
8639,6171.0,203,1417,20000.0,4,cancelled,Water better.,Corporate Event,2022-01-10,Wedding,Ben Arous,Tunisie,4,Court maybe yard.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7550,1685.0,202,1983,12000.0,4,pending,Theory moment dark.,Birthday,2024-03-15,Wedding,Ben Arous,Tunisie,4,Boy fly lead professional bar cost realize structure.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17159,447.0,249,22215,15000.0,4,confirmed,Table fund break.,Wedding,2025-06-25,Wedding,Ben Arous,Tunisie,1,Practice need true language fly lot usually.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5090,7920.0,239,4101,15000.0,4,cancelled,Low number.,Birthday,2022-07-17,Wedding,Ben Arous,Tunisie,3,Couple nearly protect human thousand analysis clearly opportunity.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3773,6730.0,126,4896,22000.0,4,confirmed,Range certainly condition.,Corporate Event,2024-11-07,Wedding,Ben Arous,Tunisie,5,Myself top doctor yard.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
10565,3377.0,203,1258,20000.0,15,cancelled,Form market government.,Corporate Event,2022-06-30,Corporate,Ben Arous,Tunisie,2,Throughout national pressure little open else.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
8673,629.0,176,3661,17000.0,2,cancelled,Send project civil.,Birthday,2025-08-25,Birthday,Ben Arous,Tunisie,3,Much author friend give.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
4940,2709.0,229,3480,17000.0,15,cancelled,Magazine society important.,Birthday,2023-12-19,Corporate,Ben Arous,Tunisie,5,Control sense to particularly student agency public.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
13923,13190.0,203,1417,15000.0,15,confirmed,Stage apply.,Wedding,2023-05-26,Corporate,Ben Arous,Tunisie,1,Goal begin situation sell occur modern.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
7291,8770.0,176,3661,24000.0,16,pending,Try travel contain consider.,Birthday,2024-01-21,Wedding,Ben Arous,Tunisie,4,Growth father color direction.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12696,12945.0,155,66,22000.0,16,confirmed,Stock amount.,Wedding,2025-05-03,Wedding,Ben Arous,Tunisie,5,Smile range identify civil third night finally.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4063,2231.0,155,66,24000.0,15,cancelled,Red available law.,Wedding,2025-08-31,Corporate,Ben Arous,Tunisie,5,Sometimes exactly fine half let book could.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
6553,11894.0,249,22215,19000.0,2,confirmed,If charge.,Birthday,2024-08-08,Birthday,Ben Arous,Tunisie,3,Loss give southern over section mind book receive.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
16097,11981.0,203,1417,13000.0,16,cancelled,Best former.,Wedding,2022-05-21,Wedding,Ben Arous,Tunisie,1,Senior foot daughter act within side.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5418,1639.0,176,3661,19000.0,16,pending,Stock manager.,Wedding,2024-08-10,Wedding,Ben Arous,Tunisie,5,Develop provide account sing pretty today individual.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
14761,10765.0,42,3577,17000.0,15,pending,What benefit training.,Birthday,2025-09-23,Corporate,Ben Arous,Tunisie,2,Something air manage character level source feeling commercial.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
17769,14123.0,155,66,12000.0,16,cancelled,Room street then.,Birthday,2023-10-13,Wedding,Ben Arous,Tunisie,5,Accept author television almost.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
13386,1500.0,176,3661,26000.0,2,cancelled,Student forward.,Corporate Event,2025-10-04,Birthday,Ben Arous,Tunisie,4,Necessary send movement support until student gun.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
1824,14789.0,155,66,15000.0,15,pending,Sister third build.,Corporate Event,2024-10-04,Corporate,Ben Arous,Tunisie,1,Use industry oil form.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
5772,9033.0,155,66,24000.0,2,confirmed,Truth off two.,Corporate Event,2025-10-25,Birthday,Ben Arous,Tunisie,4,Tree public go both tax I.,0.0,0.0,200,400,Venues de mariage privées,Mehdi r2m officiel,Singer,Tunisian,0,0,60
6,8569.0,203,1417,15000.0,16,pending,However into fall.,Corporate Event,2023-12-17,Wedding,Ben Arous,Tunisie,2,Bag even child whose light head.,0.0,0.0,200,400,Venues de mariage privées,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9469,4699.0,176,3661,20000.0,15,confirmed,Food nothing.,Corporate Event,2023-12-28,Corporate,Ben Arous,Tunisie,2,Move yeah recently when.,0.0,0.0,200,400,Venues de mariage privées,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
